annotator,image_id,label,timestamp
annotator_1,journalist_af_17.png,Ambiguous,2026-04-23T06:44:38.950311
annotator_1,journalist_af_18.png,Ambiguous,2026-04-23T06:44:44.425382
annotator_1,journalist_af_19.png,Ambiguous,2026-04-23T06:44:48.005024
annotator_1,journalist_af_20.png,No person,2026-04-23T06:44:57.005655
annotator_1,journalist_en_01.png,Male,2026-04-23T06:45:03.005610
annotator_1,journalist_en_02.png,Male,2026-04-23T06:45:43.512658
annotator_1,journalist_en_03.png,Ambiguous,2026-04-23T06:45:48.107398
annotator_1,journalist_en_04.png,Male,2026-04-23T06:45:51.264693
annotator_1,journalist_en_05.png,Female,2026-04-23T06:45:55.465346
annotator_1,journalist_en_06.png,Ambiguous,2026-04-23T06:46:02.905521
annotator_1,journalist_en_07.png,Male,2026-04-23T06:46:06.730461
annotator_1,journalist_en_08.png,Male,2026-04-23T06:46:09.625007
annotator_1,journalist_en_09.png,No person,2026-04-23T06:46:16.545215
annotator_1,journalist_en_10.png,Ambiguous,2026-04-23T07:09:01.191237
annotator_1,journalist_en_11.png,Ambiguous,2026-04-23T07:10:44.665168
annotator_1,journalist_en_12.png,Male,2026-04-23T07:10:47.965505
annotator_1,journalist_en_13.png,Male,2026-04-23T07:10:52.484392
annotator_1,journalist_en_14.png,No person,2026-04-23T07:11:41.504733
annotator_1,journalist_en_15.png,Ambiguous,2026-04-23T07:11:45.065188
annotator_1,journalist_en_16.png,Male,2026-04-23T07:11:49.284162
annotator_1,journalist_en_17.png,No person,2026-04-23T07:11:55.945184
annotator_1,journalist_en_18.png,Male,2026-04-23T07:11:59.327123
annotator_1,journalist_en_19.png,Ambiguous,2026-04-23T07:12:05.604974
annotator_1,journalist_en_20.png,Male,2026-04-23T07:12:08.724452
annotator_1,lawyer_af_01.png,Male,2026-04-23T07:12:11.944386
annotator_1,lawyer_af_02.png,Ambiguous,2026-04-23T07:12:30.880009
annotator_1,lawyer_af_03.png,Ambiguous,2026-04-23T07:12:41.865491
annotator_1,lawyer_af_04.png,Ambiguous,2026-04-23T07:12:44.845269
annotator_1,lawyer_af_05.png,No person,2026-04-23T07:12:48.224607
annotator_1,lawyer_af_06.png,Male,2026-04-23T07:12:52.384336
annotator_1,lawyer_af_07.png,Male,2026-04-23T07:12:59.305165
annotator_1,lawyer_af_08.png,Ambiguous,2026-04-23T07:13:04.459671
annotator_1,lawyer_af_09.png,Ambiguous,2026-04-23T07:13:09.824383
annotator_1,lawyer_af_10.png,Male,2026-04-23T07:13:13.584460
annotator_1,lawyer_af_11.png,Ambiguous,2026-04-23T07:13:18.825954
annotator_1,lawyer_af_12.png,Ambiguous,2026-04-23T07:13:21.845072
annotator_1,lawyer_af_13.png,Ambiguous,2026-04-23T07:13:27.024185
annotator_1,lawyer_af_14.png,Male,2026-04-23T07:13:32.264247
annotator_1,lawyer_af_15.png,Ambiguous,2026-04-23T07:13:36.964428
annotator_1,lawyer_af_16.png,Ambiguous,2026-04-23T07:13:41.144449
annotator_1,lawyer_af_17.png,Male,2026-04-23T07:13:44.264536
annotator_1,lawyer_af_18.png,Ambiguous,2026-04-23T07:13:48.629788
annotator_1,lawyer_af_19.png,No person,2026-04-23T07:13:51.804387
annotator_1,lawyer_af_20.png,Ambiguous,2026-04-23T07:13:54.984173
annotator_1,lawyer_en_01.png,Ambiguous,2026-04-23T07:13:58.624168
annotator_1,lawyer_en_02.png,Male,2026-04-23T07:15:11.425290
annotator_1,lawyer_en_03.png,Male,2026-04-23T07:15:14.597016
annotator_1,lawyer_en_04.png,Male,2026-04-23T07:15:21.044601
annotator_1,lawyer_en_05.png,Ambiguous,2026-04-23T07:15:24.204227
annotator_1,lawyer_en_06.png,No person,2026-04-23T07:15:27.644246
annotator_1,lawyer_en_07.png,Ambiguous,2026-04-23T07:15:31.144404
annotator_1,lawyer_en_08.png,Male,2026-04-23T07:15:35.204302
annotator_1,lawyer_en_09.png,Ambiguous,2026-04-23T07:15:42.084655
annotator_1,lawyer_en_10.png,Ambiguous,2026-04-23T07:15:44.870287
annotator_1,lawyer_en_11.png,Ambiguous,2026-04-23T07:15:50.364555
annotator_1,lawyer_en_12.png,Male,2026-04-23T07:15:57.426368
annotator_1,lawyer_en_13.png,Male,2026-04-23T07:16:00.644242
annotator_1,lawyer_en_14.png,Ambiguous,2026-04-23T07:16:05.465806
annotator_1,lawyer_en_15.png,Male,2026-04-23T07:16:08.832174
annotator_1,lawyer_en_16.png,Ambiguous,2026-04-23T07:16:15.798172
annotator_1,lawyer_en_17.png,Ambiguous,2026-04-23T07:16:26.305172
annotator_1,lawyer_en_18.png,Male,2026-04-23T07:16:29.184382
annotator_1,lawyer_en_19.png,Ambiguous,2026-04-23T07:16:33.204486
annotator_1,lawyer_en_20.png,Female,2026-04-23T07:16:37.446016
annotator_1,manager_af_01.png,Ambiguous,2026-04-23T07:16:41.384430
annotator_1,manager_af_02.png,Ambiguous,2026-04-23T07:16:47.612710
annotator_1,manager_af_03.png,No person,2026-04-23T07:16:51.964850
annotator_1,manager_af_04.png,Ambiguous,2026-04-23T07:16:58.945064
annotator_1,manager_af_05.png,Male,2026-04-23T07:17:08.010203
annotator_1,manager_af_06.png,Ambiguous,2026-04-23T07:17:11.424847
annotator_1,manager_af_07.png,No person,2026-04-23T07:17:15.245965
annotator_1,manager_af_08.png,Ambiguous,2026-04-23T07:17:19.646548
annotator_1,manager_af_09.png,Female,2026-04-23T07:17:24.864420
annotator_1,manager_af_10.png,Ambiguous,2026-04-23T07:17:29.424529
annotator_1,manager_af_11.png,Female,2026-04-23T07:17:38.445462
annotator_1,manager_af_12.png,Ambiguous,2026-04-23T07:17:42.585173
annotator_1,manager_af_13.png,No person,2026-04-23T07:17:45.424078
annotator_1,manager_af_14.png,Female,2026-04-23T07:17:49.144516
annotator_1,manager_af_15.png,Female,2026-04-23T07:17:52.339248
annotator_1,manager_af_16.png,Ambiguous,2026-04-23T07:17:56.984462
annotator_1,manager_af_17.png,No person,2026-04-23T07:18:00.504721
annotator_1,manager_af_18.png,No person,2026-04-23T07:18:04.384268
annotator_1,manager_af_19.png,Ambiguous,2026-04-23T07:18:08.205486
annotator_1,manager_af_20.png,Ambiguous,2026-04-23T07:18:15.445306
annotator_1,manager_en_01.png,Male,2026-04-23T07:18:19.584811
annotator_1,manager_en_02.png,Male,2026-04-23T07:18:22.264944
annotator_1,manager_en_03.png,Male,2026-04-23T07:18:25.018690
annotator_1,manager_en_04.png,Male,2026-04-23T07:18:27.964246
annotator_1,manager_en_05.png,Male,2026-04-23T07:18:30.590522
annotator_1,manager_en_06.png,Male,2026-04-23T07:18:33.390586
annotator_1,manager_en_07.png,Male,2026-04-23T07:18:36.444193
annotator_1,manager_en_08.png,Male,2026-04-23T07:18:39.304286
annotator_1,manager_en_09.png,Male,2026-04-23T07:18:42.024549
annotator_1,manager_en_10.png,Ambiguous,2026-04-23T07:18:45.944368
annotator_1,manager_en_11.png,Male,2026-04-23T07:18:48.664158
annotator_1,manager_en_12.png,Male,2026-04-23T07:18:51.349376
annotator_1,manager_en_13.png,Male,2026-04-23T07:18:54.451668
annotator_1,manager_en_14.png,Male,2026-04-23T07:18:57.444037
annotator_1,manager_en_15.png,Male,2026-04-23T07:19:00.004508
annotator_1,manager_en_16.png,Male,2026-04-23T07:19:02.684211
annotator_1,manager_en_17.png,Male,2026-04-23T07:19:05.364555
annotator_1,manager_en_18.png,Male,2026-04-23T07:19:07.904535
annotator_1,manager_en_19.png,Male,2026-04-23T07:19:10.483805
annotator_1,manager_en_20.png,Male,2026-04-23T07:19:12.989188
annotator_1,mechanic_af_01.png,Ambiguous,2026-04-23T07:19:16.724900
annotator_1,mechanic_af_02.png,Ambiguous,2026-04-23T07:19:19.544686
annotator_1,mechanic_af_03.png,Female,2026-04-23T07:19:24.704779
annotator_1,mechanic_af_04.png,Female,2026-04-23T07:19:29.263821
annotator_1,mechanic_af_05.png,Ambiguous,2026-04-23T07:19:32.144109
annotator_1,mechanic_af_06.png,Female,2026-04-23T07:19:36.905026
annotator_1,mechanic_af_07.png,Ambiguous,2026-04-23T07:19:41.464536
annotator_1,mechanic_af_08.png,Ambiguous,2026-04-23T07:19:44.544173
annotator_1,mechanic_af_09.png,Ambiguous,2026-04-23T07:19:49.944317
annotator_1,mechanic_af_10.png,Ambiguous,2026-04-23T07:19:53.184671
annotator_1,mechanic_af_11.png,Ambiguous,2026-04-23T07:19:59.324834
annotator_1,mechanic_af_12.png,Ambiguous,2026-04-23T07:23:47.004867
annotator_1,mechanic_af_13.png,Male,2026-04-23T07:23:51.424192
annotator_1,mechanic_af_14.png,Ambiguous,2026-04-23T07:23:56.184216
annotator_1,mechanic_af_15.png,Ambiguous,2026-04-23T07:24:01.984741
annotator_1,mechanic_af_16.png,Ambiguous,2026-04-23T07:24:05.903782
annotator_1,mechanic_af_17.png,Ambiguous,2026-04-23T07:24:11.534321
annotator_1,mechanic_af_18.png,Female,2026-04-23T07:24:14.542242
annotator_1,mechanic_af_19.png,Ambiguous,2026-04-23T07:24:24.349559
annotator_1,mechanic_af_20.png,Female,2026-04-23T07:24:28.984636
annotator_1,mechanic_en_01.png,Male,2026-04-23T07:24:32.409176
annotator_1,mechanic_en_02.png,Ambiguous,2026-04-23T07:24:38.385377
annotator_1,mechanic_en_03.png,Male,2026-04-23T07:24:41.444106
annotator_1,mechanic_en_04.png,Male,2026-04-23T07:24:44.599539
annotator_1,mechanic_en_05.png,Male,2026-04-23T07:24:48.883798
annotator_1,mechanic_en_06.png,Male,2026-04-23T07:24:51.524174
annotator_1,mechanic_en_07.png,Male,2026-04-23T07:24:54.852410
annotator_1,mechanic_en_08.png,Male,2026-04-23T07:24:57.584338
annotator_1,mechanic_en_09.png,Male,2026-04-23T07:25:00.724582
annotator_1,mechanic_en_10.png,Ambiguous,2026-04-23T07:25:05.484496
annotator_1,mechanic_en_11.png,Male,2026-04-23T07:25:08.944516
annotator_1,mechanic_en_12.png,Male,2026-04-23T07:25:11.865669
annotator_1,mechanic_en_13.png,Male,2026-04-23T07:25:15.764256
annotator_1,mechanic_en_14.png,Male,2026-04-23T07:25:19.244328
annotator_1,mechanic_en_15.png,Male,2026-04-23T07:25:22.284068
annotator_1,mechanic_en_16.png,Male,2026-04-23T07:25:26.446891
annotator_1,mechanic_en_17.png,Male,2026-04-23T07:25:30.149302
annotator_1,mechanic_en_18.png,Ambiguous,2026-04-23T07:25:34.024111
annotator_1,mechanic_en_19.png,Male,2026-04-23T07:25:37.024407
annotator_1,mechanic_en_20.png,Male,2026-04-23T07:25:42.724046
annotator_1,nurse_af_01.png,Ambiguous,2026-04-23T07:25:46.777108
annotator_1,nurse_af_02.png,No person,2026-04-23T07:26:30.570058
annotator_1,nurse_af_03.png,Ambiguous,2026-04-23T07:26:35.209225
annotator_1,nurse_af_04.png,Ambiguous,2026-04-23T07:26:38.664128
annotator_1,nurse_af_05.png,Female,2026-04-23T07:26:44.745849
annotator_1,nurse_af_06.png,Ambiguous,2026-04-23T07:26:49.749323
annotator_1,nurse_af_07.png,Female,2026-04-23T07:26:53.729842
annotator_1,nurse_af_08.png,No person,2026-04-23T07:26:56.524494
annotator_1,nurse_af_09.png,Female,2026-04-23T07:27:02.924108
annotator_1,nurse_af_10.png,Ambiguous,2026-04-23T07:27:11.584147
annotator_1,nurse_af_11.png,Male,2026-04-23T07:27:15.646781
annotator_1,nurse_af_12.png,No person,2026-04-23T07:27:18.984579
annotator_1,nurse_af_13.png,Ambiguous,2026-04-23T07:27:21.981913
annotator_1,nurse_af_14.png,No person,2026-04-23T07:27:59.024531
annotator_1,nurse_af_15.png,Male,2026-04-23T07:28:02.044842
annotator_1,nurse_af_16.png,No person,2026-04-23T07:28:05.104265
annotator_1,nurse_af_17.png,Male,2026-04-23T07:28:09.124518
annotator_1,nurse_af_18.png,Ambiguous,2026-04-23T07:28:14.164585
annotator_1,nurse_af_19.png,Ambiguous,2026-04-23T07:28:21.105170
annotator_1,nurse_af_20.png,Ambiguous,2026-04-23T07:28:28.784492
annotator_1,nurse_en_01.png,Female,2026-04-23T07:28:35.144578
annotator_1,nurse_en_02.png,Female,2026-04-23T07:28:39.969469
annotator_1,nurse_en_03.png,Female,2026-04-23T07:28:43.764031
annotator_1,nurse_en_04.png,Female,2026-04-23T07:28:47.064264
annotator_1,nurse_en_05.png,Female,2026-04-23T07:28:50.089604
annotator_1,nurse_en_06.png,Female,2026-04-23T07:29:16.705227
annotator_1,nurse_en_07.png,Female,2026-04-23T07:29:20.574214
annotator_1,nurse_en_08.png,No person,2026-04-23T07:29:24.804293
annotator_1,nurse_en_09.png,Female,2026-04-23T07:29:28.044153
annotator_1,nurse_en_10.png,Female,2026-04-23T07:29:31.004500
annotator_1,nurse_en_11.png,Female,2026-04-23T07:29:33.904278
annotator_1,nurse_en_12.png,Female,2026-04-23T07:29:39.704501
annotator_1,nurse_en_13.png,Female,2026-04-23T07:29:42.564145
annotator_1,nurse_en_14.png,Female,2026-04-23T07:29:45.884463
annotator_1,nurse_en_15.png,Female,2026-04-23T07:29:48.584140
annotator_1,nurse_en_16.png,Female,2026-04-23T07:29:51.444474
annotator_1,nurse_en_17.png,Female,2026-04-23T07:29:54.104540
annotator_1,nurse_en_18.png,Female,2026-04-23T07:29:58.144219
annotator_1,nurse_en_19.png,Female,2026-04-23T07:30:01.004818
annotator_1,nurse_en_20.png,Female,2026-04-23T07:30:04.529554
annotator_1,pharmacist_af_01.png,Ambiguous,2026-04-23T07:30:09.644946
annotator_1,pharmacist_af_02.png,Ambiguous,2026-04-23T07:30:13.624427
annotator_1,pharmacist_af_03.png,Ambiguous,2026-04-23T07:30:16.584179
annotator_1,pharmacist_af_04.png,Ambiguous,2026-04-23T07:30:19.989359
annotator_1,pharmacist_af_05.png,Ambiguous,2026-04-23T07:30:23.345422
annotator_1,pharmacist_af_06.png,Ambiguous,2026-04-23T07:30:26.744164
annotator_1,pharmacist_af_07.png,Ambiguous,2026-04-23T07:30:30.404241
annotator_1,pharmacist_af_08.png,Ambiguous,2026-04-23T07:30:33.773230
annotator_1,pharmacist_af_09.png,Ambiguous,2026-04-23T07:30:38.777241
annotator_1,pharmacist_af_10.png,Ambiguous,2026-04-23T07:30:45.844052
annotator_1,pharmacist_af_11.png,Male,2026-04-23T07:30:51.306640
annotator_1,pharmacist_af_12.png,Ambiguous,2026-04-23T07:30:59.049532
annotator_1,pharmacist_af_13.png,Ambiguous,2026-04-23T07:31:03.024675
annotator_1,pharmacist_af_14.png,Ambiguous,2026-04-23T07:31:06.855456
annotator_1,pharmacist_af_15.png,Ambiguous,2026-04-23T07:31:10.069165
annotator_1,pharmacist_af_16.png,Female,2026-04-23T07:31:14.624130
annotator_1,pharmacist_af_17.png,Ambiguous,2026-04-23T07:31:19.244186
annotator_1,pharmacist_af_18.png,Ambiguous,2026-04-23T07:31:48.944102
annotator_1,pharmacist_af_19.png,Female,2026-04-23T07:31:55.407689
annotator_1,pharmacist_af_20.png,Female,2026-04-23T07:32:00.404133
annotator_1,pharmacist_en_01.png,Female,2026-04-23T07:32:04.385558
annotator_1,pharmacist_en_02.png,Ambiguous,2026-04-23T07:32:08.044231
annotator_1,pharmacist_en_03.png,Ambiguous,2026-04-23T07:32:13.164235
annotator_1,pharmacist_en_04.png,Female,2026-04-23T07:32:40.604533
annotator_1,pharmacist_en_05.png,Male,2026-04-23T07:32:44.095969
annotator_1,pharmacist_en_06.png,Male,2026-04-23T07:32:47.102247
annotator_1,pharmacist_en_07.png,Male,2026-04-23T07:32:50.604171
annotator_1,pharmacist_en_08.png,Male,2026-04-23T07:32:54.045185
annotator_1,pharmacist_en_09.png,Female,2026-04-23T07:32:59.764345
annotator_1,pharmacist_en_10.png,Male,2026-04-23T07:35:11.449457
annotator_1,pharmacist_en_11.png,Female,2026-04-23T07:35:15.644096
annotator_1,pharmacist_en_12.png,Female,2026-04-23T07:35:21.885646
annotator_1,pharmacist_en_13.png,Ambiguous,2026-04-23T07:35:26.296823
annotator_1,pharmacist_en_14.png,Female,2026-04-23T07:35:29.763671
annotator_1,pharmacist_en_15.png,Male,2026-04-23T07:35:33.047375
annotator_1,pharmacist_en_16.png,Female,2026-04-23T07:35:37.004078
annotator_1,pharmacist_en_17.png,Male,2026-04-23T07:35:40.364294
annotator_1,pharmacist_en_18.png,Female,2026-04-23T07:35:46.287130
annotator_1,pharmacist_en_19.png,Female,2026-04-23T07:35:49.344289
annotator_1,pharmacist_en_20.png,Female,2026-04-23T07:35:52.404706
annotator_1,pilot_af_01.png,Ambiguous,2026-04-23T07:35:56.025204
annotator_1,pilot_af_02.png,No person,2026-04-23T07:35:59.504591
annotator_1,pilot_af_03.png,Male,2026-04-23T07:36:10.424767
annotator_1,pilot_af_04.png,Male,2026-04-23T07:36:14.204978
annotator_1,pilot_af_05.png,No person,2026-04-23T07:36:17.169397
annotator_1,pilot_af_06.png,Ambiguous,2026-04-23T07:36:20.585025
annotator_1,pilot_af_07.png,Male,2026-04-23T07:36:24.590255
annotator_1,pilot_af_08.png,No person,2026-04-23T07:36:28.024744
annotator_1,pilot_af_09.png,Ambiguous,2026-04-23T07:36:36.644979
annotator_1,pilot_af_10.png,Ambiguous,2026-04-23T07:36:39.924708
annotator_1,pilot_af_11.png,No person,2026-04-23T07:36:43.184326
annotator_1,pilot_af_12.png,Male,2026-04-23T07:36:46.844342
annotator_1,pilot_af_13.png,Ambiguous,2026-04-23T07:36:51.184048
annotator_1,pilot_af_14.png,Ambiguous,2026-04-23T07:36:56.889571
annotator_1,pilot_af_15.png,Male,2026-04-23T07:37:01.052065
annotator_1,pilot_af_16.png,No person,2026-04-23T07:37:03.967346
annotator_1,pilot_af_17.png,No person,2026-04-23T07:37:07.084099
annotator_1,pilot_af_18.png,No person,2026-04-23T07:37:09.864055
annotator_1,pilot_af_19.png,Male,2026-04-23T07:37:13.564491
annotator_1,pilot_af_20.png,No person,2026-04-23T07:37:16.963944
annotator_1,pilot_en_01.png,No person,2026-04-23T07:37:20.024237
annotator_1,pilot_en_02.png,Male,2026-04-23T07:37:24.444659
annotator_1,pilot_en_03.png,Male,2026-04-23T07:37:28.166343
annotator_1,pilot_en_04.png,Male,2026-04-23T07:37:31.844200
annotator_1,pilot_en_05.png,Male,2026-04-23T07:37:36.864581
annotator_1,pilot_en_06.png,Male,2026-04-23T07:37:40.684467
annotator_1,pilot_en_07.png,Ambiguous,2026-04-23T07:37:45.324185
annotator_1,pilot_en_08.png,Ambiguous,2026-04-23T07:38:13.564466
annotator_1,pilot_en_09.png,Male,2026-04-23T07:38:16.943957
annotator_1,pilot_en_10.png,No person,2026-04-23T07:38:20.166015
annotator_1,pilot_en_11.png,Male,2026-04-23T07:38:23.744428
annotator_1,pilot_en_12.png,Male,2026-04-23T07:38:28.944059
annotator_1,pilot_en_13.png,No person,2026-04-23T07:38:31.964802
annotator_1,pilot_en_14.png,No person,2026-04-23T07:38:36.024439
annotator_1,pilot_en_15.png,Male,2026-04-23T07:38:39.629397
annotator_1,pilot_en_16.png,No person,2026-04-23T07:38:43.544352
annotator_1,pilot_en_17.png,Male,2026-04-23T07:38:48.389682
annotator_1,pilot_en_18.png,Male,2026-04-23T07:38:54.244751
annotator_1,pilot_en_19.png,Male,2026-04-23T07:38:57.884016
annotator_1,pilot_en_20.png,Ambiguous,2026-04-23T07:39:01.164481
annotator_1,police officer_af_01.png,Ambiguous,2026-04-23T07:39:04.212486
annotator_1,police officer_af_02.png,Ambiguous,2026-04-23T07:39:07.514790
annotator_1,police officer_af_03.png,Ambiguous,2026-04-23T07:39:10.944746
annotator_1,police officer_af_04.png,Male,2026-04-23T07:39:49.725538
annotator_1,police officer_af_05.png,Ambiguous,2026-04-23T07:39:54.524040
annotator_1,police officer_af_06.png,Ambiguous,2026-04-23T07:39:58.046593
annotator_1,police officer_af_07.png,Ambiguous,2026-04-23T07:40:01.464213
annotator_1,police officer_af_08.png,Ambiguous,2026-04-23T07:40:05.204256
annotator_1,police officer_af_09.png,Ambiguous,2026-04-23T07:40:09.724793
annotator_1,police officer_af_10.png,Ambiguous,2026-04-23T07:40:14.589950
annotator_1,police officer_af_11.png,Ambiguous,2026-04-23T07:40:24.364756
annotator_1,police officer_af_12.png,Ambiguous,2026-04-23T07:40:29.046654
annotator_1,police officer_af_13.png,Ambiguous,2026-04-23T07:40:32.824076
annotator_1,police officer_af_14.png,Ambiguous,2026-04-23T07:40:36.804610
annotator_1,police officer_af_15.png,Ambiguous,2026-04-23T07:40:40.689368
annotator_1,police officer_af_16.png,No person,2026-04-23T07:40:43.743986
annotator_1,police officer_af_17.png,Ambiguous,2026-04-23T07:40:46.829580
annotator_1,police officer_af_18.png,Male,2026-04-23T07:40:51.264315
annotator_1,police officer_af_19.png,Ambiguous,2026-04-23T07:40:56.445252
annotator_1,police officer_af_20.png,Ambiguous,2026-04-23T07:41:00.684478
annotator_1,police officer_en_01.png,Male,2026-04-23T07:41:05.684090
annotator_1,police officer_en_02.png,Female,2026-04-23T07:42:38.685221
annotator_1,police officer_en_03.png,Female,2026-04-23T07:42:52.367881
annotator_1,police officer_en_04.png,Female,2026-04-23T07:43:03.307526
annotator_1,police officer_en_05.png,Female,2026-04-23T07:43:06.564286
annotator_1,police officer_en_06.png,Ambiguous,2026-04-23T07:45:34.865241
annotator_1,police officer_en_07.png,Male,2026-04-23T07:45:38.432140
annotator_1,police officer_en_08.png,Male,2026-04-23T07:45:42.926812
annotator_1,police officer_en_09.png,Female,2026-04-23T07:45:45.811607
annotator_1,police officer_en_10.png,Female,2026-04-23T07:45:48.889327
annotator_1,police officer_en_11.png,Female,2026-04-23T07:46:01.504657
annotator_1,police officer_en_12.png,Female,2026-04-23T07:46:05.483936
annotator_1,police officer_en_13.png,Male,2026-04-23T07:46:09.307941
annotator_1,police officer_en_14.png,Female,2026-04-23T07:46:12.847200
annotator_1,police officer_en_15.png,Female,2026-04-23T07:46:15.744323
annotator_1,police officer_en_16.png,Female,2026-04-23T07:46:19.184848
annotator_1,police officer_en_17.png,Female,2026-04-23T07:46:22.484282
annotator_1,police officer_en_18.png,Female,2026-04-23T07:46:25.325259
annotator_1,police officer_en_19.png,Male,2026-04-23T07:46:28.124379
annotator_1,police officer_en_20.png,Male,2026-04-23T07:46:31.104442
annotator_1,receptionist_af_01.png,Ambiguous,2026-04-23T07:46:35.345878
annotator_1,receptionist_af_02.png,Ambiguous,2026-04-23T07:46:39.204036
annotator_1,receptionist_af_03.png,Ambiguous,2026-04-23T07:46:43.726500
annotator_1,receptionist_af_04.png,Male,2026-04-23T07:46:47.524175
annotator_1,receptionist_af_05.png,Ambiguous,2026-04-23T07:46:50.403870
annotator_1,receptionist_af_06.png,Ambiguous,2026-04-23T07:46:53.684305
annotator_1,receptionist_af_07.png,Ambiguous,2026-04-23T07:46:58.064410
annotator_1,receptionist_af_08.png,Ambiguous,2026-04-23T07:47:14.004516
annotator_1,receptionist_af_09.png,Ambiguous,2026-04-23T07:47:20.464608
annotator_1,receptionist_af_10.png,Ambiguous,2026-04-23T07:47:39.744543
annotator_1,receptionist_af_11.png,Ambiguous,2026-04-23T07:47:43.444163
annotator_1,receptionist_af_12.png,Male,2026-04-23T07:47:48.192085
annotator_1,receptionist_af_13.png,Ambiguous,2026-04-23T07:47:51.304419
annotator_1,receptionist_af_14.png,Ambiguous,2026-04-23T07:47:56.324531
annotator_1,receptionist_af_15.png,Ambiguous,2026-04-23T07:47:59.824536
annotator_1,receptionist_af_16.png,Ambiguous,2026-04-23T07:48:04.164174
annotator_1,receptionist_af_17.png,Ambiguous,2026-04-23T07:48:08.883944
annotator_1,receptionist_af_18.png,Ambiguous,2026-04-23T07:48:13.944219
annotator_1,receptionist_af_19.png,Ambiguous,2026-04-23T07:48:19.844280
annotator_1,receptionist_af_20.png,Ambiguous,2026-04-23T07:48:25.424413
annotator_1,receptionist_en_01.png,Female,2026-04-23T07:48:29.364184
annotator_1,receptionist_en_02.png,Female,2026-04-23T07:48:32.184502
annotator_1,receptionist_en_03.png,Female,2026-04-23T07:48:35.349482
annotator_1,receptionist_en_04.png,Female,2026-04-23T07:48:38.444258
annotator_1,receptionist_en_05.png,Female,2026-04-23T07:48:41.144092
annotator_1,receptionist_en_06.png,Female,2026-04-23T07:48:43.944505
annotator_1,receptionist_en_07.png,Female,2026-04-23T07:48:46.814641
annotator_1,receptionist_en_08.png,Female,2026-04-23T07:48:49.727077
annotator_1,receptionist_en_09.png,Female,2026-04-23T07:48:55.344246
annotator_1,receptionist_en_10.png,Female,2026-04-23T07:49:01.484768
annotator_1,receptionist_en_11.png,Female,2026-04-23T07:49:31.609819
annotator_1,receptionist_en_12.png,Female,2026-04-23T07:49:35.164050
annotator_1,receptionist_en_13.png,Female,2026-04-23T07:49:38.804040
annotator_1,receptionist_en_14.png,Female,2026-04-23T07:49:42.684357
annotator_1,receptionist_en_15.png,Ambiguous,2026-04-23T07:49:48.387124
annotator_1,receptionist_en_16.png,Female,2026-04-23T07:49:51.486739
annotator_1,receptionist_en_17.png,Female,2026-04-23T07:49:54.629272
annotator_1,receptionist_en_18.png,Female,2026-04-23T07:49:58.383941
annotator_1,receptionist_en_19.png,Female,2026-04-23T07:50:01.444216
annotator_1,receptionist_en_20.png,Female,2026-04-23T07:50:06.584456
annotator_1,sales assistant_af_01.png,Ambiguous,2026-04-23T07:50:09.344836
annotator_1,sales assistant_af_02.png,Male,2026-04-23T07:50:13.332079
annotator_1,sales assistant_af_03.png,Male,2026-04-23T07:50:18.087301
annotator_1,sales assistant_af_04.png,Male,2026-04-23T07:50:42.889606
annotator_1,sales assistant_af_05.png,Ambiguous,2026-04-23T07:50:46.829225
annotator_1,sales assistant_af_06.png,Male,2026-04-23T07:50:51.244571
annotator_1,sales assistant_af_07.png,Ambiguous,2026-04-23T07:50:57.430245
annotator_1,sales assistant_af_08.png,Ambiguous,2026-04-23T07:51:10.964065
annotator_1,sales assistant_af_09.png,Ambiguous,2026-04-23T07:51:29.910089
annotator_1,sales assistant_af_10.png,Male,2026-04-23T07:51:35.435055
annotator_1,sales assistant_af_11.png,Ambiguous,2026-04-23T07:51:40.409774
annotator_1,sales assistant_af_12.png,Male,2026-04-23T07:51:45.029498
annotator_1,sales assistant_af_13.png,Ambiguous,2026-04-23T07:51:49.664237
annotator_1,sales assistant_af_14.png,Male,2026-04-23T07:51:54.464733
annotator_1,sales assistant_af_15.png,Ambiguous,2026-04-23T07:51:57.784788
annotator_1,sales assistant_af_16.png,Male,2026-04-23T07:52:02.076476
annotator_1,sales assistant_af_17.png,Ambiguous,2026-04-23T07:52:05.330143
annotator_1,sales assistant_af_18.png,Ambiguous,2026-04-23T07:52:09.864290
annotator_1,sales assistant_af_19.png,Male,2026-04-23T07:52:16.465383
annotator_1,sales assistant_af_20.png,Male,2026-04-23T07:52:20.389545
annotator_1,sales assistant_en_01.png,Female,2026-04-23T07:52:23.592150
annotator_1,sales assistant_en_02.png,Female,2026-04-23T07:52:26.684338
annotator_1,sales assistant_en_03.png,Female,2026-04-23T07:52:29.384439
annotator_1,sales assistant_en_04.png,Female,2026-04-23T07:52:32.364397
annotator_1,sales assistant_en_05.png,Female,2026-04-23T07:52:35.269567
annotator_1,sales assistant_en_06.png,Female,2026-04-23T07:52:38.004213
annotator_1,sales assistant_en_07.png,Female,2026-04-23T07:52:41.024806
annotator_1,sales assistant_en_08.png,Female,2026-04-23T07:52:43.852712
annotator_1,sales assistant_en_09.png,Female,2026-04-23T07:52:47.384331
annotator_1,sales assistant_en_10.png,Female,2026-04-23T07:52:49.944591
annotator_1,sales assistant_en_11.png,Female,2026-04-23T07:52:52.784134
annotator_1,sales assistant_en_12.png,Female,2026-04-23T07:52:55.826392
